지점,지점명,일시,월합강수량(00~24h만)(mm)
119,수원,2024-06-01,137.5
119,수원,2024-07-01,403.3
119,수원,2024-08-01,127.6
119,수원,2024-09-01,219.4
119,수원,2024-10-01,97.2
119,수원,2024-11-01,98.1
119,수원,2024-12-01,4.5
254,순창군,2024-01-01,38.9
254,순창군,2024-02-01,109.5
254,순창군,2024-03-01,78.3
254,순창군,2024-04-01,87.3
254,순창군,2024-05-01,116.5
254,순창군,2024-06-01,158.7
254,순창군,2024-07-01,318.9
254,순창군,2024-08-01,117.5
254,순창군,2024-09-01,209.1
254,순창군,2024-10-01,87.5
254,순창군,2024-11-01,65.9
254,순창군,2024-12-01,11.2
174,순천,2024-01-01,29.0
174,순천,2024-02-01,160.8
174,순천,2024-03-01,91.8
174,순천,2024-04-01,155.9
174,순천,2024-05-01,203.1
174,순천,2024-06-01,245.6
174,순천,2024-07-01,290.3
174,순천,2024-08-01,105.0
174,순천,2024-09-01,466.3
174,순천,2024-10-01,119.7
174,순천,2024-11-01,100.1
174,순천,2024-12-01,3.0
136,안동,2024-01-01,13.4
136,안동,2024-02-01,62.3
136,안동,2024-03-01,55.7
136,안동,2024-04-01,59.1
136,안동,2024-05-01,107.8
136,안동,2024-06-01,86.0
136,안동,2024-07-01,386.1
136,안동,2024-08-01,58.6
136,안동,2024-09-01,154.1
136,안동,2024-10-01,62.5
136,안동,2024-11-01,23.3
136,안동,2024-12-01,1.7
257,양산시,2024-01-01,31.3
257,양산시,2024-02-01,139.9
257,양산시,2024-03-01,100.7
257,양산시,2024-04-01,106.2
257,양산시,2024-05-01,130.8
257,양산시,2024-06-01,160.6
257,양산시,2024-07-01,211.3
257,양산시,2024-08-01,111.1
257,양산시,2024-09-01,390.7
257,양산시,2024-10-01,197.9
257,양산시,2024-11-01,88.9
257,양산시,2024-12-01,
202,양평,2024-01-01,17.1
202,양평,2024-02-01,66.0
202,양평,2024-03-01,27.7
202,양평,2024-04-01,48.1
202,양평,2024-05-01,107.0
202,양평,2024-06-01,134.6
202,양평,2024-07-01,464.6
202,양평,2024-08-01,100.0
202,양평,2024-09-01,199.4
202,양평,2024-10-01,105.0
202,양평,2024-11-01,71.7
202,양평,2024-12-01,6.0
168,여수,2024-01-01,42.6
168,여수,2024-02-01,147.4
168,여수,2024-03-01,93.2
168,여수,2024-04-01,210.5
168,여수,2024-05-01,155.9
168,여수,2024-06-01,180.1
168,여수,2024-07-01,375.5
168,여수,2024-08-01,35.3
168,여수,2024-09-01,184.3
168,여수,2024-10-01,176.3
168,여수,2024-11-01,109.2
168,여수,2024-12-01,0.1
252,영광군,2024-01-01,40.0
252,영광군,2024-02-01,105.2
252,영광군,2024-03-01,63.7
252,영광군,2024-04-01,73.6
252,영광군,2024-05-01,95.6
252,영광군,2024-06-01,88.3
252,영광군,2024-07-01,206.0
252,영광군,2024-08-01,57.4
252,영광군,2024-09-01,113.9
252,영광군,2024-10-01,102.8
252,영광군,2024-11-01,79.8
252,영광군,2024-12-01,25.4
277,영덕,2024-01-01,20.6
277,영덕,2024-02-01,117.7
277,영덕,2024-03-01,55.4
277,영덕,2024-04-01,66.6
277,영덕,2024-05-01,87.4
277,영덕,2024-06-01,71.9
277,영덕,2024-07-01,121.6
277,영덕,2024-08-01,28.9
277,영덕,2024-09-01,128.8
277,영덕,2024-10-01,119.2
277,영덕,2024-11-01,30.3
277,영덕,2024-12-01,0.0
121,영월,2024-01-01,21.1
121,영월,2024-02-01,66.4
121,영월,2024-03-01,45.6
121,영월,2024-04-01,40.2
121,영월,2024-05-01,114.7
121,영월,2024-06-01,143.6
121,영월,2024-07-01,495.3
121,영월,2024-08-01,58.6
121,영월,2024-09-01,177.4
121,영월,2024-10-01,120.5
121,영월,2024-11-01,31.2
121,영월,2024-12-01,2.1
272,영주,2024-01-01,18.6
272,영주,2024-02-01,91.8
272,영주,2024-03-01,53.9
272,영주,2024-04-01,55.8
272,영주,2024-05-01,129.0
272,영주,2024-06-01,130.3
